gene	mean_BF	sum_BF	max_BF	n_snps	rank_BF	n	GeneScore
LOC107210122	-12.29838568875	-98.38708551	-7.02465351	8	248	534	0.464419475655431
LOC107210123	-11.22431019125	-179.58896306	2.33530598	16	40	223	0.179372197309417
LOC107210135	-13.051776	-26.103552	-13.051776	2	742	1311	0.565980167810831
LOC107210136	-13.051776	-39.155328	-13.051776	3	632	1069	0.591206735266604
LOC107210143	-13.051776	-65.25888	-13.051776	5	540	817	0.660954712362301
LOC107210151	-5.41894085333333	-16.25682256	0.80059496	3	50	1069	0.0467726847521048
LOC107210152	-13.051776	-234.931968	-13.051776	18	185	205	0.902439024390244
LOC107210154	-13.051776	-13.051776	-13.051776	1	716	1564	0.457800511508951
LOC107210158	-5.25938709	-5.25938709	-5.25938709	1	80	1564	0.051150895140665
LOC107210160	-10.546876705	-42.18750682	-3.03217882	4	120	933	0.128617363344051
LOC107210164	-7.02465351	-7.02465351	-7.02465351	1	105	1564	0.0671355498721228
LOC107210165	-11.902814414	-119.02814414	-1.56216014	10	123	477	0.257861635220126
LOC107210166	-12.0849777777778	-326.2944	0	27	48	111	0.432432432432432
LOC107210173	-12.4488457212	-311.22114303	-4.00564152	25	80	131	0.610687022900763
LOC107210174	-13.051776	-26.103552	-13.051776	2	743	1311	0.566742944317315
LOC107210176	-13.051776	-365.449728	-13.051776	28	112	113	0.991150442477876
LOC107210184	-13.051776	-65.25888	-13.051776	5	541	817	0.662178702570379
LOC107210189	-12.52442878	-237.96414682	-3.03217882	19	71	170	0.417647058823529
LOC107210204	-13.051776	-13.051776	-13.051776	1	717	1564	0.45843989769821
LOC107210205	-13.051776	-39.155328	-13.051776	3	633	1069	0.592142188961646
LOC107210242	-13.051776	-26.103552	-13.051776	2	744	1311	0.567505720823799
LOC107210249	-13.051776	-13.051776	-13.051776	1	718	1564	0.459079283887468
LOC107210250	-11.04273517	-33.12820551	-7.02465351	3	214	1069	0.200187090739008
LOC107210268	-13.051776	-26.103552	-13.051776	2	745	1311	0.568268497330282
LOC107210273	-13.051776	-430.708608	-13.051776	33	78	84	0.928571428571429
LOC107210275	-12.3258808494595	-456.05759143	-3.03217882	37	36	55	0.654545454545455
LOC107210286	-11.844384891	-118.44384891	-0.97786491	10	111	477	0.232704402515723
LOC107210308	-12.8365216253571	-359.42260551	-7.02465351	28	94	113	0.831858407079646
LOC107210315	-12.3820957233333	-111.43886151	-7.02465351	9	222	439	0.505694760820046
LOC107210317	-12.7129764821739	-292.39845909	-5.25938709	23	98	128	0.765625
LOC107210321	-13.051776	-352.397952	-13.051776	27	103	111	0.927927927927928
LOC107210332	-13.051776	-52.207104	-13.051776	4	571	933	0.612004287245445
LOC107210350	-13.051776	-65.25888	-13.051776	5	542	817	0.663402692778458
LOC107210355	-12.7504198755	-255.00839751	-7.02465351	20	133	183	0.726775956284153
LOC107210359	-13.051776	-52.207104	-13.051776	4	572	933	0.613076098606645
LOC107210360	-10.038214755	-20.07642951	-7.02465351	2	217	1311	0.165522501906941
LOC107210361	-13.051776	-143.569536	-13.051776	11	330	408	0.808823529411765
LOC107210385	-12.6212672507143	-176.69774151	-7.02465351	14	194	291	0.666666666666667
LOC107210386	-12.1409035290909	-133.54993882	-3.03217882	11	135	408	0.330882352941176
LOC107210394	-11.4375159270833	-274.50038225	4.04570588	24	27	127	0.21259842519685
LOC107210404	-11.7345888672222	-633.66779883	1.47886315	54	10	30	0.333333333333333
LOC107210415	-11.2967408250847	-666.50770868	2.06760079	59	13	21	0.619047619047619
LOC107210418	-13.051776	-13.051776	-13.051776	1	719	1564	0.459718670076726
LOC107210432	-13.051776	-39.155328	-13.051776	3	634	1069	0.593077642656688
LOC107210449	-11.6529075	-104.8761675	-0.4619595	9	87	439	0.198177676537585
LOC107210486	-13.051776	-13.051776	-13.051776	1	720	1564	0.460358056265985
LOC107210488	-12.8199635965385	-333.31905351	-7.02465351	26	84	110	0.763636363636364
LOC107210490	-12.84394419	-372.47438151	-7.02465351	29	68	84	0.80952380952381
LOC107210491	-13.051776	-65.25888	-13.051776	5	543	817	0.664626682986536
LOC107210502	-13.051776	-13.051776	-13.051776	1	721	1564	0.460997442455243
LOC107210523	-13.051776	-13.051776	-13.051776	1	722	1564	0.461636828644501
LOC107210525	-13.051776	-52.207104	-13.051776	4	573	933	0.614147909967846
LOC107210532	-11.5449953775	-46.17998151	-7.02465351	4	243	933	0.260450160771704
LOC107210533	-13.051776	-52.207104	-13.051776	4	574	933	0.615219721329046
LOC107210534	-13.051776	-13.051776	-13.051776	1	723	1564	0.46227621483376
LOC107210536	-13.051776	-26.103552	-13.051776	2	746	1311	0.569031273836766
LOC107210539	-13.051776	-26.103552	-13.051776	2	747	1311	0.569794050343249
LOC107210551	-13.051776	-13.051776	-13.051776	1	724	1564	0.462915601023018
LOC107210568	-13.051776	-13.051776	-13.051776	1	725	1564	0.463554987212276
LOC107210569	-11.9559355472727	-131.51529102	-7.02465351	11	240	408	0.588235294117647
LOC107210571	-13.051776	-26.103552	-13.051776	2	748	1311	0.570556826849733
LOC107210577	-13.051776	-13.051776	-13.051776	1	726	1564	0.464194373401535
LOC107210579	-12.1907585014286	-85.33530951	-7.02465351	7	259	621	0.4170692431562
LOC107210582	-13.051776	-26.103552	-13.051776	2	749	1311	0.571319603356217
LOC107210587	-13.051776	-39.155328	-13.051776	3	635	1069	0.594013096351731
LOC107210589	-12.3964170013043	-285.11759103	-4.00564152	23	82	128	0.640625
LOC107210591	-11.6222850292308	-302.17941076	-0.97786491	26	43	110	0.390909090909091
LOC107210592	-13.051776	-26.103552	-13.051776	2	750	1311	0.5720823798627
LOC107210596	-13.051776	-13.051776	-13.051776	1	727	1564	0.464833759590793
LOC107210598	-13.051776	-26.103552	-13.051776	2	751	1311	0.572845156369184
LOC107210624	-11.8754803963158	-225.63412753	3.27071798	19	26	170	0.152941176470588
LOC107210625	-12.047255585	-72.28353351	-7.02465351	6	303	738	0.410569105691057
LOC107210630	-13.051776	-13.051776	-13.051776	1	728	1564	0.465473145780051
LOC107210642	-13.051776	-52.207104	-13.051776	4	575	933	0.616291532690247
LOC107210643	-11.31402732	-101.82624588	2.58796212	9	58	439	0.132118451025057
LOC107210669	-13.051776	-26.103552	-13.051776	2	752	1311	0.573607932875667
LOC107210677	-13.051776	-78.310656	-13.051776	6	548	738	0.742547425474255
LOC107210678	-8.81584407	-79.34259663	16.02547689	9	4	439	0.00911161731207289
LOC107210687	-13.051776	-13.051776	-13.051776	1	729	1564	0.466112531969309
LOC107210696	-10.72575531	-85.80604248	-2.23599939	8	132	534	0.247191011235955
LOC107210697	-10.53819156	-221.30202276	19.88686335	21	1	160	0.00625
LOC107210712	-11.92100919	-95.36807352	-4.00564152	8	165	534	0.308988764044944
LOC107210713	-13.051776	-13.051776	-13.051776	1	730	1564	0.466751918158568
LOC107210715	-12.4236163909091	-273.3195606	-5.25938709	22	111	160	0.69375
LOC107210716	-12.3724510138636	-544.38784461	0	44	24	38	0.631578947368421
LOC107210723	-12.2866967002326	-528.32795811	0	43	32	49	0.653061224489796
LOC107210730	-11.645758993	-349.37276979	0.80059496	30	31	76	0.407894736842105
LOC107210734	-13.051776	-26.103552	-13.051776	2	753	1311	0.574370709382151
LOC107210737	-13.051776	-39.155328	-13.051776	3	636	1069	0.594948550046773
LOC107210738	-13.051776	-78.310656	-13.051776	6	549	738	0.74390243902439
LOC107210755	-11.921638732	-476.86554928	4.22049586	40	15	66	0.227272727272727
LOC107210763	-11.190082101	-111.90082101	-0.4619595	10	96	477	0.20125786163522
LOC107210765	-13.051776	-13.051776	-13.051776	1	731	1564	0.467391304347826
LOC107210777	-13.051776	-130.51776	-13.051776	10	384	477	0.805031446540881
LOC107210792	-12.047255585	-72.28353351	-7.02465351	6	304	738	0.411924119241192
LOC107210793	-13.051776	-26.103552	-13.051776	2	754	1311	0.575133485888635
LOC107210794	-12.217645602381	-256.57055765	-1.56216014	21	78	160	0.4875
LOC107210799	-11.394956615	-273.47895876	4.38886118	24	26	127	0.204724409448819
LOC107210807	-13.051776	-26.103552	-13.051776	2	755	1311	0.575896262395118
LOC107210809	-12.047255585	-72.28353351	-7.02465351	6	305	738	0.413279132791328
LOC107210810	-13.051776	-65.25888	-13.051776	5	544	817	0.665850673194614
LOC107210811	-11.3841200852941	-193.53004145	1.47886315	17	48	218	0.220183486238532
LOC107210813	-13.051776	-13.051776	-13.051776	1	732	1564	0.468030690537084
LOC107210816	-13.051776	-39.155328	-13.051776	3	637	1069	0.595884003741815
LOC107210825	-13.051776	-78.310656	-13.051776	6	550	738	0.745257452574526
LOC107210857	-10.5318798683333	-63.19127921	2.06760079	6	69	738	0.0934959349593496
LOC107210858	-13.051776	-91.362432	-13.051776	7	458	621	0.737520128824477
LOC107210864	-11.704766812	-117.04766812	0.41831588	10	78	477	0.163522012578616
LOC107210885	-12.4392534655556	-895.62624952	1.47886315	72	16	26	0.615384615384615
LOC107210887	-11.493298218	-57.46649109	-5.25938709	5	195	817	0.238678090575275
LOC107210894	-10.038214755	-20.07642951	-7.02465351	2	218	1311	0.166285278413425
LOC107210896	-13.051776	-26.103552	-13.051776	2	756	1311	0.576659038901602
LOC107210919	-11.0522942253846	-143.67982493	5.14909816	13	25	316	0.0791139240506329
LOC107210926	-13.051776	-78.310656	-13.051776	6	551	738	0.746612466124661
LOC107210928	-12.29793146	-147.57517752	-4.00564152	12	141	320	0.440625
LOC107210942	-12.272537109	-122.72537109	-5.25938709	10	203	477	0.425576519916143
LOC107210944	-13.051776	-39.155328	-13.051776	3	638	1069	0.596819457436857
LOC107210945	-13.051776	-26.103552	-13.051776	2	757	1311	0.577421815408085
LOC107210950	-13.051776	-13.051776	-13.051776	1	733	1564	0.468670076726343
LOC107210956	-13.051776	-39.155328	-13.051776	3	639	1069	0.597754911131899
LOC107210958	-10.7485241	-64.4911446	-5.25938709	6	217	738	0.294037940379404
LOC107210983	-13.051776	-26.103552	-13.051776	2	758	1311	0.578184591914569
LOC107210984	-12.5495157925	-150.59418951	-7.02465351	12	193	320	0.603125
LOC107210994	-10.376125068125	-166.01800109	7.43561085	16	11	223	0.0493273542600897
LOC107210998	-12.3880819762222	-557.46368893	-3.03217882	45	23	26	0.884615384615385
LOC107211001	-13.051776	-26.103552	-13.051776	2	759	1311	0.578947368421053
LOC107211003	-13.051776	-13.051776	-13.051776	1	734	1564	0.469309462915601
LOC107211004	-7.02465351	-7.02465351	-7.02465351	1	106	1564	0.0677749360613811
LOC107211006	-13.051776	-13.051776	-13.051776	1	735	1564	0.469948849104859
LOC107211010	-13.051776	-52.207104	-13.051776	4	576	933	0.617363344051447
LOC107211011	-11.0728658628571	-77.51006104	0.80059496	7	87	621	0.140096618357488
LOC107211025	-4.78685715	-19.1474286	8.51828354	4	4	933	0.00428724544480171
LOC107211027	-12.532283406	-187.98425109	-5.25938709	15	148	254	0.582677165354331
LOC107211028	-13.051776	-221.880192	-13.051776	17	195	218	0.894495412844037
LOC107211042	-13.051776	-117.465984	-13.051776	9	349	439	0.79498861047836
LOC107211045	-11.04273517	-33.12820551	-7.02465351	3	215	1069	0.201122544434051
LOC107211046	-12.5934001817647	-214.08780309	-5.25938709	17	112	218	0.513761467889908
LOC107211047	-13.051776	-52.207104	-13.051776	4	577	933	0.618435155412647
LOC107211056	-12.4024102575	-148.82892309	-5.25938709	12	158	320	0.49375
LOC107211058	-5.25938709	-5.25938709	-5.25938709	1	81	1564	0.0517902813299233
LOC107211071	-13.051776	-26.103552	-13.051776	2	760	1311	0.579710144927536
LOC107211072	-13.051776	-13.051776	-13.051776	1	736	1564	0.470588235294118
LOC107211083	-11.5449953775	-46.17998151	-7.02465351	4	244	933	0.261521972132905
LOC107211095	-12.1907585014286	-85.33530951	-7.02465351	7	260	621	0.418679549114332
LOC107211106	-12.1907585014286	-85.33530951	-7.02465351	7	261	621	0.420289855072464
LOC107211110	-11.779849434	-176.69774151	0	15	70	254	0.275590551181102
LOC107211113	-13.051776	-91.362432	-13.051776	7	459	621	0.739130434782609
LOC107211118	-13.051776	-13.051776	-13.051776	1	737	1564	0.471227621483376
LOC107211126	-13.051776	-13.051776	-13.051776	1	738	1564	0.471867007672634
LOC107211130	-13.051776	-26.103552	-13.051776	2	761	1311	0.58047292143402
LOC107211131	-13.051776	-26.103552	-13.051776	2	762	1311	0.581235697940503
LOC107211138	-13.051776	-78.310656	-13.051776	6	552	738	0.747967479674797
LOC107211146	-10.0991400225641	-393.86646088	6.58629979	39	8	48	0.166666666666667
LOC107211160	-9.03369434	-27.10108302	-7.02465351	3	216	1069	0.202057998129093
LOC107211171	-13.051776	-13.051776	-13.051776	1	739	1564	0.472506393861893
LOC107211182	-12.29838568875	-98.38708551	-7.02465351	8	249	534	0.466292134831461
LOC107211183	-13.051776	-39.155328	-13.051776	3	640	1069	0.598690364826941
LOC107211190	-2.452650842	-24.52650842	22.66390756	10	1	477	0.00209643605870021
LOC107211219	-13.051776	-52.207104	-13.051776	4	578	933	0.619506966773848
LOC107211220	-12.3820957233333	-111.43886151	-7.02465351	9	223	439	0.507972665148064
LOC107211223	-9.155581545	-18.31116309	-5.25938709	2	152	1311	0.115942028985507
LOC107211225	-8.04197741	-16.08395482	-3.03217882	2	108	1311	0.0823798627002288
LOC107211254	-13.051776	-39.155328	-13.051776	3	641	1069	0.599625818521983
LOC107211258	-8.56174537333333	-25.68523612	0.41831588	3	56	1069	0.0523854069223573
LOC107211264	-13.051776	-26.103552	-13.051776	2	763	1311	0.581998474446987
LOC107211276	-13.051776	-78.310656	-13.051776	6	553	738	0.749322493224932
LOC107211282	-13.051776	-65.25888	-13.051776	5	545	817	0.667074663402693
LOC107211284	-11.753044515	-70.51826709	-5.25938709	6	218	738	0.295392953929539
LOC107211291	-13.051776	-234.931968	-13.051776	18	186	205	0.907317073170732
LOC107211328	-12.4984408389655	-362.45478433	-3.03217882	29	47	84	0.55952380952381
LOC107211333	-12.7303920139535	-547.4068566	-5.25938709	43	44	49	0.897959183673469
LOC107211341	-5.23190694	-10.46381388	2.58796212	2	33	1311	0.0251716247139588
LOC107211343	-13.051776	-104.414208	-13.051776	8	398	534	0.745318352059925
LOC107211344	-13.051776	-39.155328	-13.051776	3	642	1069	0.600561272217025
LOC107211351	-13.051776	-130.51776	-13.051776	10	385	477	0.807127882599581
LOC107211354	-13.051776	-26.103552	-13.051776	2	764	1311	0.582761250953471
LOC107211356	-12.134647068	-485.38588272	-4.00564152	40	57	66	0.863636363636364
LOC107211360	-13.051776	-13.051776	-13.051776	1	740	1564	0.473145780051151
LOC107211363	-10.29720389	-72.08042723	-1.56216014	7	124	621	0.199677938808374
LOC107211364	-13.051776	-13.051776	-13.051776	1	741	1564	0.473785166240409
LOC107211372	-13.051776	-26.103552	-13.051776	2	765	1311	0.583524027459954
LOC107211375	-13.051776	-65.25888	-13.051776	5	546	817	0.668298653610771
LOC107211377	-11.32022963	-90.56183704	0.80059496	8	89	534	0.166666666666667
LOC107211381	-13.051776	-234.931968	-13.051776	18	187	205	0.91219512195122
LOC107211382	-13.051776	-26.103552	-13.051776	2	766	1311	0.584286803966438
LOC107211383	-10.7088128045455	-117.79694085	3.67468467	11	35	408	0.0857843137254902
LOC107211388	-13.051776	-39.155328	-13.051776	3	643	1069	0.601496725912067
LOC107211411	-13.051776	-26.103552	-13.051776	2	767	1311	0.585049580472921
LOC107211422	-13.051776	-26.103552	-13.051776	2	768	1311	0.585812356979405
LOC107211423	-13.051776	-39.155328	-13.051776	3	644	1069	0.602432179607109
LOC107211426	-12.3433770081818	-135.77714709	-5.25938709	11	184	408	0.450980392156863
LOC107211427	-13.051776	-143.569536	-13.051776	11	331	408	0.811274509803922
LOC107211435	-11.4374421809375	-365.99814979	13.96284473	32	3	97	0.0309278350515464
LOC107211436	-13.051776	-143.569536	-13.051776	11	332	408	0.813725490196078
LOC107211437	-13.051776	-39.155328	-13.051776	3	645	1069	0.603367633302152
LOC107211438	-13.051776	-13.051776	-13.051776	1	742	1564	0.474424552429668
LOC107211441	-11.7281371856	-293.20342964	0	25	54	131	0.412213740458015
LOC107211442	-12.0179890266667	-216.32380248	-2.23599939	18	103	205	0.502439024390244
LOC107211445	-13.051776	-234.931968	-13.051776	18	188	205	0.917073170731707
LOC107211446	-13.051776	-104.414208	-13.051776	8	399	534	0.747191011235955
LOC107211447	-13.051776	-13.051776	-13.051776	1	743	1564	0.475063938618926
LOC107211448	-10.636993782	-53.18496891	-0.97786491	5	98	817	0.119951040391677
LOC107211459	-10.0383920388889	-90.34552835	1.47886315	9	66	439	0.150341685649203
LOC107211460	-13.051776	-13.051776	-13.051776	1	744	1564	0.475703324808184
LOC107211468	-13.051776	-39.155328	-13.051776	3	646	1069	0.604303086997194
LOC107211469	-13.051776	-26.103552	-13.051776	2	769	1311	0.586575133485889
LOC107211503	-12.67485373	-304.19648952	-4.00564152	24	86	127	0.677165354330709
LOC107211523	-13.051776	-13.051776	-13.051776	1	745	1564	0.476342710997442
LOC107211524	-2.23599939	-2.23599939	-2.23599939	1	49	1564	0.0313299232736573
LOC107211525	-10.31351395375	-82.50811163	2.82719788	8	51	534	0.0955056179775281
LOC107211529	-13.051776	-91.362432	-13.051776	7	460	621	0.740740740740741
LOC107211541	-13.051776	-52.207104	-13.051776	4	579	933	0.620578778135048
LOC107211552	-12.486392595	-199.78228152	-4.00564152	16	106	223	0.475336322869955
LOC107211586	-13.051776	-39.155328	-13.051776	3	647	1069	0.605238540692236
LOC107211592	-0.4619595	-0.4619595	-0.4619595	1	39	1564	0.0249360613810742
LOC107211593	-7.59378849	-45.56273094	10.65001458	6	13	738	0.0176151761517615
LOC107211595	-12.0685235809091	-132.75375939	-2.23599939	11	120	408	0.294117647058824
LOC107211605	-13.051776	-26.103552	-13.051776	2	770	1311	0.587337909992372
LOC107211606	-12.18595501	-109.67359509	-5.25938709	9	181	439	0.412300683371298
LOC107211611	-12.6972393829412	-215.85306951	-7.02465351	17	151	218	0.692660550458716
LOC107211612	-13.051776	-52.207104	-13.051776	4	580	933	0.621650589496249
LOC107211649	-13.051776	-39.155328	-13.051776	3	648	1069	0.606173994387278
LOC107211652	-13.051776	-52.207104	-13.051776	4	581	933	0.622722400857449
LOC107211659	-13.051776	-130.51776	-13.051776	10	386	477	0.809224318658281
LOC107211663	-11.493298218	-57.46649109	-5.25938709	5	196	817	0.239902080783354
LOC107211676	-13.051776	-52.207104	-13.051776	4	582	933	0.62379421221865
LOC107211681	-13.051776	-52.207104	-13.051776	4	583	933	0.62486602357985
LOC107211683	-13.051776	-26.103552	-13.051776	2	771	1311	0.588100686498856
LOC107211696	-7.520040858	-37.60020429	-2.23599939	5	123	817	0.150550795593635
LOC107211697	-6.12559052	-12.25118104	0.80059496	2	56	1311	0.0427154843630816
LOC107211702	-13.051776	-91.362432	-13.051776	7	461	621	0.742351046698873
LOC107211716	-13.051776	-52.207104	-13.051776	4	584	933	0.62593783494105
LOC107211717	-9.85897364714286	-69.01281553	3.27071798	7	51	621	0.0821256038647343
LOC107211720	-8.04197741	-16.08395482	-3.03217882	2	109	1311	0.0831426392067124
LOC107211745	-13.051776	-247.983744	-13.051776	19	156	170	0.917647058823529
LOC107211746	-13.051776	-13.051776	-13.051776	1	746	1564	0.476982097186701
LOC107211749	-13.051776	-13.051776	-13.051776	1	747	1564	0.477621483375959
LOC107211750	-11.131203407	-222.62406814	1.78290223	20	33	183	0.180327868852459
LOC107211752	-12.7631690033333	-344.60556309	-5.25938709	27	81	111	0.72972972972973
LOC107211758	-12.049816282	-120.49816282	-3.03217882	10	152	477	0.318658280922432
LOC107211793	-12.2810377553846	-159.65349082	-3.03217882	13	141	316	0.44620253164557
LOC107211800	-13.051776	-13.051776	-13.051776	1	748	1564	0.478260869565217
LOC107211806	-11.846351502	-59.23175751	-7.02465351	5	258	817	0.315789473684211
LOC107211832	-13.051776	-13.051776	-13.051776	1	749	1564	0.478900255754476
LOC107211837	-3.815203075	-7.63040615	5.42136985	2	14	1311	0.0106788710907704
LOC107211841	-11.4372605388889	-102.93534485	1.47886315	9	67	439	0.152619589977221
LOC107211842	-13.051776	-26.103552	-13.051776	2	772	1311	0.588863463005339
LOC107211843	-13.051776	-39.155328	-13.051776	3	649	1069	0.60710944808232
LOC107211853	-13.051776	-13.051776	-13.051776	1	750	1564	0.479539641943734
LOC107211860	-13.051776	-91.362432	-13.051776	7	462	621	0.743961352657005
LOC107211867	-13.051776	-91.362432	-13.051776	7	463	621	0.745571658615137
LOC107211868	-13.051776	-26.103552	-13.051776	2	773	1311	0.589626239511823
LOC107211873	-11.79279435	-117.9279435	-0.4619595	10	97	477	0.20335429769392
LOC107211874	-11.04273517	-66.25641102	-7.02465351	6	306	738	0.414634146341463
LOC107211876	-13.051776	-52.207104	-13.051776	4	585	933	0.627009646302251
LOC107211905	-13.051776	-13.051776	-13.051776	1	751	1564	0.480179028132992
LOC107211910	-11.5449953775	-46.17998151	-7.02465351	4	245	933	0.262593783494105
LOC107211912	-13.051776	-26.103552	-13.051776	2	774	1311	0.590389016018307
LOC107211915	-13.051776	-156.621312	-13.051776	12	270	320	0.84375
LOC107211916	-12.449063751	-124.49063751	-7.02465351	10	258	477	0.540880503144654
LOC107211918	-13.051776	-13.051776	-13.051776	1	752	1564	0.480818414322251
LOC107211926	-13.051776	-13.051776	-13.051776	1	753	1564	0.481457800511509
LOC107211943	-11.7594710742857	-82.31629752	-4.00564152	7	175	621	0.281803542673108
LOC107211957	-13.051776	-13.051776	-13.051776	1	754	1564	0.482097186700767
LOC107211963	-9.02713897	-27.08141691	-0.97786491	3	77	1069	0.0720299345182413
LOC107211967	-11.5449953775	-46.17998151	-7.02465351	4	246	933	0.263665594855305
LOC107211968	-11.04273517	-33.12820551	-7.02465351	3	217	1069	0.202993451824135
LOC107211980	-11.04273517	-33.12820551	-7.02465351	3	218	1069	0.203928905519177
LOC107211989	-11.324337075	-90.5946966	-5.25938709	8	197	534	0.368913857677903
LOC107212009	-13.051776	-26.103552	-13.051776	2	775	1311	0.59115179252479
LOC107212015	-5.25938709	-5.25938709	-5.25938709	1	82	1564	0.0524296675191816
LOC107212025	-13.051776	-39.155328	-13.051776	3	650	1069	0.608044901777362
LOC107212054	-11.6628965672727	-256.58372448	-1.56216014	22	70	160	0.4375
LOC107212067	-9.71191027333333	-29.13573082	-3.03217882	3	115	1069	0.107577174929841
LOC107212072	-12.3559195015385	-160.62695352	-4.00564152	13	153	316	0.484177215189873
LOC107212077	-11.753044515	-70.51826709	-5.25938709	6	219	738	0.296747967479675
LOC107212086	-10.0500957321429	-140.70134025	2.06760079	14	52	291	0.178694158075601
LOC107212107	-13.051776	-130.51776	-13.051776	10	387	477	0.811320754716981
LOC107212108	-11.9385775842857	-83.57004309	-5.25938709	7	205	621	0.330112721417069
LOC107212114	-11.92100919	-95.36807352	-4.00564152	8	166	534	0.310861423220974
LOC107212115	-12.1907585014286	-85.33530951	-7.02465351	7	262	621	0.421900161030596
LOC107212150	-13.051776	-26.103552	-13.051776	2	776	1311	0.591914569031274
LOC107212173	-12.3801193578689	-755.18728083	-0.97786491	61	16	22	0.727272727272727
LOC107212199	-10.038214755	-20.07642951	-7.02465351	2	219	1311	0.167048054919908
LOC107212204	-11.9559355472727	-131.51529102	-7.02465351	11	241	408	0.590686274509804
LOC107212207	-11.813900745	-236.2780149	5.67860661	20	17	183	0.092896174863388
LOC107212218	-13.051776	-26.103552	-13.051776	2	777	1311	0.592677345537757
LOC107212230	-13.051776	-91.362432	-13.051776	7	464	621	0.747181964573269
LOC107212239	-11.04273517	-33.12820551	-7.02465351	3	219	1069	0.204864359214219
LOC107212242	-13.051776	-39.155328	-13.051776	3	651	1069	0.608980355472404
LOC107212260	-13.051776	-26.103552	-13.051776	2	778	1311	0.593440122044241
LOC107212261	-9.28354038666667	-55.70124232	-0.4619595	6	102	738	0.138211382113821
LOC107212264	-13.051776	-13.051776	-13.051776	1	755	1564	0.482736572890026
LOC107212273	-13.051776	-13.051776	-13.051776	1	756	1564	0.483375959079284
LOC107212288	4.38886118	4.38886118	4.38886118	1	19	1564	0.0121483375959079
LOC107212293	-12.2776112469231	-319.21789242	7.07650758	26	11	110	0.1
LOC107212294	-13.051776	-39.155328	-13.051776	3	652	1069	0.609915809167446
LOC107212295	-13.051776	-13.051776	-13.051776	1	757	1564	0.484015345268542
LOC107212302	-11.846351502	-59.23175751	-7.02465351	5	259	817	0.317013463892289
LOC107212303	-13.051776	-52.207104	-13.051776	4	586	933	0.628081457663451
LOC107212307	-13.051776	-13.051776	-13.051776	1	758	1564	0.484654731457801
LOC107212328	-13.051776	-65.25888	-13.051776	5	547	817	0.669522643818849
LOC107212341	-12.4814954740541	-461.81533254	-4.00564152	37	39	55	0.709090909090909
LOC107212343	-9.71191027333333	-29.13573082	-3.03217882	3	116	1069	0.108512628624883
LOC107212351	-13.051776	-13.051776	-13.051776	1	759	1564	0.485294117647059
LOC107212353	-13.051776	-39.155328	-13.051776	3	653	1069	0.610851262862488
LOC107212359	-13.051776	-13.051776	-13.051776	1	760	1564	0.485933503836317
LOC107212368	-13.051776	-65.25888	-13.051776	5	548	817	0.670746634026928
LOC107212371	-13.051776	-39.155328	-13.051776	3	654	1069	0.61178671655753
LOC107212372	-12.1907585014286	-170.67061902	-7.02465351	14	195	291	0.670103092783505
LOC107212374	-13.051776	-39.155328	-13.051776	3	655	1069	0.612722170252572
LOC107212390	-12.3219119020833	-295.72588565	-1.56216014	24	60	127	0.47244094488189
LOC107212392	-13.051776	-26.103552	-13.051776	2	779	1311	0.594202898550725
LOC107212396	-13.051776	-13.051776	-13.051776	1	761	1564	0.486572890025575
LOC107212398	-13.051776	-65.25888	-13.051776	5	549	817	0.671970624235006
LOC107212402	-13.051776	-117.465984	-13.051776	9	350	439	0.797266514806378
LOC107212409	-13.051776	-352.397952	-13.051776	27	104	111	0.936936936936937
LOC107212430	-13.051776	-26.103552	-13.051776	2	780	1311	0.594965675057208
LOC107212436	-11.6326647238889	-209.38796503	0.41831588	18	71	205	0.346341463414634
LOC107212440	-11.711322885	-210.80381193	-0.97786491	18	86	205	0.419512195121951
LOC107212441	-11.7993263525	-94.39461082	-3.03217882	8	145	534	0.271535580524345
LOC107212444	-12.1907585014286	-85.33530951	-7.02465351	7	263	621	0.423510466988728
LOC107212445	-13.051776	-13.051776	-13.051776	1	762	1564	0.487212276214834
LOC107212447	-10.4414208	-52.207104	0	5	80	817	0.0979192166462668
LOC107212449	-13.051776	-13.051776	-13.051776	1	763	1564	0.487851662404092
LOC107212452	-9.155581545	-18.31116309	-5.25938709	2	153	1311	0.116704805491991
LOC107212459	2.0104255175	8.04170207	16.72261372	4	2	933	0.00214362272240086
LOC107212467	-13.051776	-130.51776	-13.051776	10	388	477	0.813417190775681
LOC107212476	-8.84331178285714	-61.90318248	2.58796212	7	57	621	0.0917874396135266
LOC107212498	-10.87648	-65.25888	0	6	97	738	0.131436314363144
LOC107212506	-10.0137991038095	-210.28978118	2.82719788	21	40	160	0.25
LOC107212516	-13.051776	-26.103552	-13.051776	2	781	1311	0.595728451563692
LOC107212567	-8.17596471714286	-57.23175302	7.25939158	7	26	621	0.0418679549114332
LOC107212576	-13.051776	-261.03552	-13.051776	20	164	183	0.896174863387978
LOC107212584	-7.776681135	-31.10672454	-4.00564152	4	144	933	0.154340836012862
LOC107212595	-13.051776	-13.051776	-13.051776	1	764	1564	0.48849104859335
LOC107212597	-13.051776	-169.673088	-13.051776	13	275	316	0.870253164556962
LOC107212609	-11.7772547876471	-200.21333139	2.58796212	17	38	218	0.174311926605505
LOC107212611	-13.051776	-52.207104	-13.051776	4	587	933	0.629153269024652
LOC107212621	-8.04197741	-16.08395482	-3.03217882	2	110	1311	0.083905415713196
