gene	mean_BF	sum_BF	max_BF	n_snps	rank_BF	n	GeneScore
LOC117243708	-6.69214317	-20.07642951	0	3	117	1069	0.109448082319925
LOC117243711	-13.051776	-26.103552	-13.051776	2	911	1311	0.69488939740656
LOC117243712	-8.04197741	-16.08395482	-3.03217882	2	154	1311	0.117467581998474
LOC117243714	-9.155581545	-18.31116309	-5.25938709	2	226	1311	0.172387490465294
LOC117243715	-13.051776	-13.051776	-13.051776	1	955	1564	0.610613810741688
LOC117243717	-10.546876705	-42.18750682	-3.03217882	4	228	933	0.244372990353698
LOC117243718	2.82719788	2.82719788	2.82719788	1	37	1564	0.0236572890025575
LOC117243719	-6.4527949575	-25.81117983	5.55175926	4	52	933	0.0557341907824223
LOC117243721	-10.038214755	-20.07642951	-7.02465351	2	306	1311	0.233409610983982
LOC117243722	-9.053029616	-90.53029616	2.82719788	10	79	477	0.165618448637317
LOC117243723	-7.02465351	-7.02465351	-7.02465351	1	222	1564	0.141943734015345
LOC117243724	-10.1323196083333	-60.79391765	-1.56216014	6	208	738	0.281842818428184
LOC117243725	-9.43107558142857	-66.01752907	6.26600444	7	45	621	0.072463768115942
LOC117243727	-6.22977717	-68.52754887	6.98239484	11	39	408	0.0955882352941176
LOC117243729	-11.5449953775	-46.17998151	-7.02465351	4	399	933	0.427652733118971
LOC117243730	-11.04273517	-66.25641102	-7.02465351	6	441	738	0.597560975609756
LOC117243732	-13.051776	-39.155328	-13.051776	3	792	1069	0.74087932647334
LOC117243733	-10.4602224646154	-135.98289204	-0.4619595	13	147	316	0.465189873417722
LOC117243734	0.248362335	0.49672467	7.52137818	2	30	1311	0.022883295194508
LOC117243735	-13.051776	-52.207104	-13.051776	4	716	933	0.767416934619507
LOC117243736	-9.155581545	-18.31116309	-5.25938709	2	227	1311	0.173150266971777
LOC117243737	-8.4452722	-25.3358166	-5.25938709	3	264	1069	0.246959775491113
LOC117243738	-13.051776	-26.103552	-13.051776	2	912	1311	0.695652173913043
LOC117243739	-12.29838568875	-98.38708551	-7.02465351	8	340	534	0.636704119850187
LOC117243745	0.100215255	0.20043051	13.25220651	2	11	1311	0.0083905415713196
LOC117243775	-13.051776	-117.465984	-13.051776	9	386	439	0.879271070615034
LOC117243854	-11.2699364978788	-371.90790443	1.78290223	33	47	84	0.55952380952381
LOC117243856	-10.558911734375	-168.94258775	-3.03217882	16	145	223	0.650224215246637
LOC117243857	-8.54390264727273	-93.98292912	6.37518976	11	43	408	0.105392156862745
LOC117243860	-13.051776	-26.103552	-13.051776	2	913	1311	0.696414950419527
LOC117243861	-13.051776	-52.207104	-13.051776	4	717	933	0.768488745980707
LOC117243862	-10.4344165290566	-553.02407604	13.77101883	53	4	19	0.210526315789474
LOC117243863	-12.0870055059649	-688.95931384	0	57	16	22	0.727272727272727
LOC117243864	-11.4075890849153	-673.04775601	2.82719788	59	19	21	0.904761904761905
LOC117243865	-13.051776	-65.25888	-13.051776	5	670	817	0.820073439412485
LOC117243867	-13.051776	-78.310656	-13.051776	6	627	738	0.849593495934959
LOC117243868	-13.051776	-26.103552	-13.051776	2	914	1311	0.697177726926011
LOC117243869	-11.5449953775	-46.17998151	-7.02465351	4	400	933	0.428724544480171
LOC117243870	-13.051776	-39.155328	-13.051776	3	793	1069	0.741814780168382
LOC117243871	-13.051776	-52.207104	-13.051776	4	718	933	0.769560557341908
LOC117243872	-13.051776	-13.051776	-13.051776	1	956	1564	0.611253196930946
LOC117243873	-11.6211080517647	-197.55883688	3.47719021	17	61	218	0.279816513761468
LOC117243874	-13.051776	-65.25888	-13.051776	5	671	817	0.821297429620563
LOC117243875	-11.5537565582143	-323.50518363	0	28	74	113	0.654867256637168
LOC117243876	-11.7302667961333	-879.77000971	4.22049586	75	13	16	0.8125
LOC117243879	-13.051776	-65.25888	-13.051776	5	672	817	0.822521419828641
LOC117243880	-11.9072472272727	-130.9797195	-0.4619595	11	145	408	0.355392156862745
LOC117243881	-13.051776	-39.155328	-13.051776	3	794	1069	0.742750233863424
LOC117243883	-13.051776	-13.051776	-13.051776	1	957	1564	0.611892583120205
LOC117243884	-11.8453681965	-236.90736393	-0.97786491	20	112	183	0.612021857923497
LOC117243885	-13.051776	-65.25888	-13.051776	5	673	817	0.82374541003672
LOC117243886	-13.051776	-130.51776	-13.051776	10	433	477	0.907756813417191
LOC117243887	-13.051776	-52.207104	-13.051776	4	719	933	0.770632368703108
LOC117243889	-12.1907585014286	-85.33530951	-7.02465351	7	393	621	0.632850241545894
LOC117243891	-11.9385775842857	-83.57004309	-5.25938709	7	320	621	0.515297906602254
LOC117243893	-13.051776	-39.155328	-13.051776	3	795	1069	0.743685687558466
LOC117243894	-10.8067606866667	-64.84056412	0.41831588	6	155	738	0.210027100271003
LOC117243895	-12.1669401606	-1825.04102409	3.86396619	150	90	97	0.927835051546392
LOC117243896	-11.90015005	-142.8018006	-5.25938709	12	223	320	0.696875
LOC117243897	-9.7435920832	-243.58980208	4.04570588	25	37	131	0.282442748091603
LOC117243898	-11.04273517	-66.25641102	-7.02465351	6	442	738	0.598915989159892
LOC117243899	-8.6725914125	-34.69036565	-1.56216014	4	186	933	0.19935691318328
LOC117243900	-5.64476993666667	-16.93430981	9.16924219	3	15	1069	0.0140318054256314
LOC117243901	-11.067112611	-110.67112611	-5.25938709	10	278	477	0.582809224318658
LOC117243904	-11.493298218	-57.46649109	-5.25938709	5	326	817	0.399020807833537
LOC117243906	-10.8122043627273	-118.93424799	-2.23599939	11	172	408	0.42156862745098
LOC117243908	-8.71956548833333	-52.31739293	5.14909816	6	64	738	0.0867208672086721
LOC117243909	-7.943722065	-47.66233239	5.00673111	6	66	738	0.0894308943089431
LOC117243910	-11.04273517	-33.12820551	-7.02465351	3	360	1069	0.336763330215154
LOC117243911	-13.051776	-117.465984	-13.051776	9	387	439	0.881548974943052
LOC117243912	-11.92100919	-95.36807352	-4.00564152	8	233	534	0.436329588014981
LOC117243913	-13.051776	-39.155328	-13.051776	3	796	1069	0.744621141253508
LOC117243914	-13.051776	-13.051776	-13.051776	1	958	1564	0.612531969309463
LOC117243915	-11.846351502	-59.23175751	-7.02465351	5	432	817	0.528763769889841
LOC117243916	-12.047255585	-72.28353351	-7.02465351	6	443	738	0.600271002710027
LOC117243918	-9.4191162125	-37.67646485	1.47886315	4	125	933	0.133976420150054
LOC117243923	-11.846351502	-59.23175751	-7.02465351	5	433	817	0.529987760097919
LOC117243925	-13.051776	-13.051776	-13.051776	1	959	1564	0.613171355498721
LOC117243926	-13.051776	-52.207104	-13.051776	4	720	933	0.771704180064309
LOC117243931	-13.051776	-13.051776	-13.051776	1	960	1564	0.61381074168798
LOC117243935	-13.051776	-13.051776	-13.051776	1	961	1564	0.614450127877238
LOC117243936	-9.98207169347826	-229.58764895	2.58796212	23	44	128	0.34375
LOC117243937	-13.051776	-65.25888	-13.051776	5	674	817	0.824969400244798
LOC117243938	-13.051776	-78.310656	-13.051776	6	628	738	0.850948509485095
LOC117243941	-13.051776	-91.362432	-13.051776	7	534	621	0.859903381642512
LOC117243942	-11.568308177	-115.68308177	1.78290223	10	101	477	0.211740041928721
LOC117243943	-13.051776	-52.207104	-13.051776	4	721	933	0.772775991425509
LOC117243944	-11.028624757	-110.28624757	1.15261394	10	116	477	0.243186582809224
LOC117243945	-12.7345590268421	-241.95662151	-7.02465351	19	150	170	0.882352941176471
LOC117243946	-13.051776	-39.155328	-13.051776	3	797	1069	0.74555659494855
LOC117243947	-10.45431303	-31.36293909	-5.25938709	3	265	1069	0.247895229186155
LOC117243948	-13.051776	-26.103552	-13.051776	2	915	1311	0.697940503432494
LOC117243949	-11.846351502	-59.23175751	-7.02465351	5	434	817	0.531211750305998
LOC117243950	-10.924032262	-163.86048393	-2.23599939	15	141	254	0.55511811023622
LOC117243952	-13.051776	-26.103552	-13.051776	2	916	1311	0.698703279938978
LOC117243953	-13.051776	-39.155328	-13.051776	3	798	1069	0.746492048643592
LOC117243954	-13.051776	-78.310656	-13.051776	6	629	738	0.85230352303523
LOC117243957	-7.96011983875	-63.68095871	2.82719788	8	88	534	0.164794007490637
LOC117243959	-11.9204658701852	-643.70515699	2.58796212	54	21	30	0.7
LOC117243960	-11.9815114044444	-323.50080792	-2.23599939	27	87	111	0.783783783783784
LOC117243962	-9.37280230666667	-56.23681384	-3.03217882	6	253	738	0.342818428184282
LOC117243963	-8.879415856	-44.39707928	1.78290223	5	106	817	0.129742962056304
LOC117243964	-13.051776	-78.310656	-13.051776	6	630	738	0.853658536585366
LOC117243965	-12.2494400165	-244.98880033	-3.03217882	20	136	183	0.743169398907104
LOC117243966	-8.3691803475	-33.47672139	5.67860661	4	51	933	0.0546623794212219
LOC117243967	-9.500678515	-38.00271406	1.15261394	4	134	933	0.143622722400857
LOC117243968	-8.701184	-52.207104	0	6	166	738	0.224932249322493
LOC117243969	-13.051776	-78.310656	-13.051776	6	631	738	0.855013550135501
LOC117243973	-12.7169358616667	-228.90484551	-7.02465351	18	178	205	0.868292682926829
LOC117243974	-11.6814799118182	-128.49627903	-4.00564152	11	211	408	0.517156862745098
LOC117243975	-11.7651251792308	-152.94662733	3.67468467	13	76	316	0.240506329113924
LOC117243976	-10.78079239	-172.49267824	0.41831588	16	112	223	0.502242152466368
LOC117243977	-13.051776	-13.051776	-13.051776	1	962	1564	0.615089514066496
LOC117243980	-11.5449953775	-46.17998151	-7.02465351	4	401	933	0.429796355841372
LOC117243981	-8.09567611222222	-72.86108501	9.90836312	9	20	439	0.0455580865603645
LOC117243982	-13.051776	-13.051776	-13.051776	1	963	1564	0.615728900255754
LOC117243984	-13.051776	-65.25888	-13.051776	5	675	817	0.826193390452876
LOC117243985	-12.5512977614286	-439.29542165	-1.56216014	35	50	65	0.769230769230769
LOC117243986	-12.0980390125	-290.3529363	-0.97786491	24	79	127	0.622047244094488
LOC117243989	-13.051776	-39.155328	-13.051776	3	799	1069	0.747427502338634
LOC117243990	-13.051776	-117.465984	-13.051776	9	388	439	0.883826879271071
LOC117243994	-11.047856564	-55.23928282	-3.03217882	5	228	817	0.27906976744186
LOC117243997	-13.051776	-52.207104	-13.051776	4	722	933	0.77384780278671
LOC117244004	-13.051776	-78.310656	-13.051776	6	632	738	0.856368563685637
LOC117244005	-10.79024238	-43.16096952	-4.00564152	4	257	933	0.27545551982851
LOC117244006	-12.3820957233333	-111.43886151	-7.02465351	9	296	439	0.674259681093394
LOC117244007	-12.5276783921739	-288.13660302	-7.02465351	23	127	128	0.9921875
LOC117244008	-13.051776	-26.103552	-13.051776	2	917	1311	0.699466056445461
LOC117244015	-12.675080844375	-202.80129351	-7.02465351	16	201	223	0.901345291479821
LOC117244016	2.82719788	2.82719788	2.82719788	1	38	1564	0.0242966751918159
LOC117244018	-13.051776	-65.25888	-13.051776	5	676	817	0.827417380660955
LOC117244020	-11.2809178113333	-169.21376717	-1.56216014	15	127	254	0.5
LOC117244022	-13.051776	-52.207104	-13.051776	4	723	933	0.77491961414791
LOC117244025	-9.34675408571429	-65.4272786	2.06760079	7	104	621	0.167471819645733
LOC117244027	-13.051776	-13.051776	-13.051776	1	964	1564	0.616368286445013
LOC117244028	-11.5449953775	-46.17998151	-7.02465351	4	402	933	0.430868167202572
LOC117244029	-13.051776	-52.207104	-13.051776	4	724	933	0.77599142550911
LOC117244030	-11.846351502	-59.23175751	-7.02465351	5	435	817	0.532435740514076
LOC117244031	-12.047255585	-72.28353351	-7.02465351	6	444	738	0.601626016260163
LOC117244032	-7.96986679375	-63.75893435	9.6918745	8	16	534	0.0299625468164794
LOC117244033	-10.509795916875	-168.15673467	4.70813963	16	51	223	0.228699551569507
LOC117244034	-12.214372835	-219.85871103	-4.00564152	18	146	205	0.712195121951219
LOC117244035	-13.051776	-13.051776	-13.051776	1	965	1564	0.617007672634271
LOC117244036	-13.051776	-13.051776	-13.051776	1	966	1564	0.617647058823529
LOC117244038	-13.051776	-104.414208	-13.051776	8	464	534	0.868913857677903
LOC117244039	-12.1907585014286	-85.33530951	-7.02465351	7	394	621	0.634460547504026
LOC117244040	-11.846351502	-59.23175751	-7.02465351	5	436	817	0.533659730722154
LOC117244043	-13.051776	-78.310656	-13.051776	6	633	738	0.857723577235772
LOC117244045	-6.12559052	-12.25118104	0.80059496	2	88	1311	0.0671243325705568
LOC117244046	-13.051776	-26.103552	-13.051776	2	918	1311	0.700228832951945
LOC117244047	-7.33536453	-29.34145812	-4.00564152	4	258	933	0.276527331189711
LOC117244048	-12.649967834	-189.74951751	-7.02465351	15	215	254	0.846456692913386
LOC117244052	-11.7124154466667	-105.41173902	-7.02465351	9	297	439	0.676537585421412
LOC117244053	-5.825517902	-58.25517902	20.740203	10	3	477	0.00628930817610063
LOC117244055	-12.047255585	-216.85060053	-7.02465351	18	179	205	0.873170731707317
LOC117244057	-12.4951767921429	-174.93247509	-5.25938709	14	197	291	0.676975945017182
LOC117244060	-6.84612967	-20.53838901	-0.4619595	3	129	1069	0.12067352666043
LOC117244061	-12.6212672507143	-176.69774151	-7.02465351	14	231	291	0.793814432989691
LOC117244064	-11.3546747759756	-931.08333163	6.68844337	82	5	11	0.454545454545455
LOC117244065	-11.04273517	-33.12820551	-7.02465351	3	361	1069	0.337698783910196
LOC117244066	-11.7955686795652	-271.29807963	-4.00564152	23	106	128	0.828125
LOC117244067	-13.051776	-39.155328	-13.051776	3	800	1069	0.748362956033676
LOC117244068	-11.2928801630769	-146.80744212	-4.00564152	13	201	316	0.636075949367089
LOC117244070	-10.4143470467241	-604.03212871	10.41392685	58	6	23	0.260869565217391
LOC117244075	-13.051776	-52.207104	-13.051776	4	725	933	0.777063236870311
LOC117244076	-11.1036787725	-44.41471509	-5.25938709	4	300	933	0.321543408360129
LOC117244077	-11.7145493608333	-140.57459233	-3.03217882	12	181	320	0.565625
LOC117244079	-13.051776	-104.414208	-13.051776	8	465	534	0.870786516853933
LOC117244081	-11.3074156136667	-678.44493682	3.05439115	60	15	18	0.833333333333333
LOC117244082	-13.051776	-65.25888	-13.051776	5	677	817	0.828641370869033
LOC117244083	-12.246848594	-183.70272891	-0.97786491	15	116	254	0.456692913385827
LOC117244084	-13.051776	-104.414208	-13.051776	8	466	534	0.872659176029963
LOC117244085	-7.643887695	-15.28777539	-2.23599939	2	134	1311	0.102212051868802
LOC117244089	-11.42652006	-159.97128084	3.67468467	14	63	291	0.216494845360825
LOC117244090	-11.04273517	-33.12820551	-7.02465351	3	362	1069	0.338634237605239
LOC117244091	-11.1591189869231	-290.13709366	8.51828354	26	18	110	0.163636363636364
LOC117244094	-13.051776	-26.103552	-13.051776	2	919	1311	0.700991609458429
LOC117244096	-13.051776	-13.051776	-13.051776	1	967	1564	0.618286445012788
LOC117244097	-13.051776	-26.103552	-13.051776	2	920	1311	0.701754385964912
LOC117244098	-13.051776	-26.103552	-13.051776	2	921	1311	0.702517162471396
LOC117244099	-13.051776	-52.207104	-13.051776	4	726	933	0.778135048231511
LOC117244100	-6.75462218777778	-60.79159969	10.41392685	9	17	439	0.0387243735763098
LOC117244102	-13.051776	-104.414208	-13.051776	8	467	534	0.874531835205993
LOC117244103	-8.920288648	-44.60144324	7.60566076	5	31	817	0.0379436964504284
LOC117244105	-11.242549104	-56.21274552	-4.00564152	5	268	817	0.328029375764994
LOC117244106	-10.673072188	-106.73072188	4.70813963	10	63	477	0.132075471698113
LOC117244107	-11.0732556004348	-254.68487881	2.58796212	23	45	128	0.3515625
LOC117244108	-13.051776	-39.155328	-13.051776	3	801	1069	0.749298409728718
LOC117244109	-13.051776	-26.103552	-13.051776	2	922	1311	0.703279938977879
LOC117244110	-13.051776	-78.310656	-13.051776	6	634	738	0.859078590785908
LOC117244112	-13.051776	-65.25888	-13.051776	5	678	817	0.829865361077111
LOC117244115	-13.051776	-52.207104	-13.051776	4	727	933	0.779206859592712
LOC117244116	-13.051776	-26.103552	-13.051776	2	923	1311	0.704042715484363
LOC117244118	-8.75912769363636	-96.35040463	9.80123028	11	23	408	0.0563725490196078
LOC117244119	-12.5730110301754	-716.66162872	0.41831588	57	15	22	0.681818181818182
LOC117244120	-13.051776	-26.103552	-13.051776	2	924	1311	0.704805491990847
LOC117244121	-13.051776	-52.207104	-13.051776	4	728	933	0.780278670953912
LOC117244122	2.33530598	2.33530598	2.33530598	1	44	1564	0.0281329923273657
LOC117244123	-12.2315333062069	-354.71446588	4.70813963	29	30	84	0.357142857142857
LOC117244124	-7.92828166833333	-47.56969001	11.6620675	6	13	738	0.0176151761517615
LOC117244125	-9.76609059454545	-107.42699654	1.47886315	11	109	408	0.267156862745098
LOC117244127	-11.5465716720833	-277.11772013	-1.56216014	24	82	127	0.645669291338583
LOC117244129	-10.6978285009091	-117.67611351	-0.97786491	11	154	408	0.377450980392157
LOC117244130	-13.051776	-26.103552	-13.051776	2	925	1311	0.70556826849733
LOC117244131	-13.051776	-52.207104	-13.051776	4	729	933	0.781350482315113
LOC117244132	-13.051776	-91.362432	-13.051776	7	535	621	0.861513687600644
LOC117244133	-11.5449953775	-46.17998151	-7.02465351	4	403	933	0.431939978563773
LOC117244134	-13.051776	-65.25888	-13.051776	5	679	817	0.83108935128519
LOC117244135	-12.4396642674545	-684.18153471	-5.25938709	55	21	21	1
LOC117244136	-11.846351502	-59.23175751	-7.02465351	5	437	817	0.534883720930233
LOC117244137	-11.1484440055556	-501.67998025	0	45	22	26	0.846153846153846
LOC117244140	-10.5904674836364	-116.49514232	-1.56216014	11	162	408	0.397058823529412
LOC117244141	-11.539838321	-115.39838321	2.06760079	10	94	477	0.19706498951782
LOC117244142	-13.051776	-39.155328	-13.051776	3	802	1069	0.750233863423761
LOC117244143	-8.94443242	-53.66659452	-0.4619595	6	177	738	0.239837398373984
LOC117244144	-11.846351502	-59.23175751	-7.02465351	5	438	817	0.536107711138311
LOC117244146	-13.051776	-104.414208	-13.051776	8	468	534	0.876404494382023
LOC117244147	-12.0461630233333	-216.83093442	-0.97786491	18	114	205	0.55609756097561
LOC117244150	-13.051776	-26.103552	-13.051776	2	926	1311	0.706331045003814
LOC117244153	-9.24798520777778	-83.23186687	4.85984715	9	47	439	0.107061503416856
LOC117244154	-11.1808289566667	-100.62746061	-4.00564152	9	197	439	0.44874715261959
LOC117244155	-11.493298218	-57.46649109	-5.25938709	5	327	817	0.400244798041616
LOC117244156	-10.7262879908333	-257.43091178	6.58629979	24	26	127	0.204724409448819
LOC117244158	-13.051776	-78.310656	-13.051776	6	635	738	0.860433604336043
LOC117244159	-7.643887695	-15.28777539	-2.23599939	2	135	1311	0.102974828375286
LOC117244161	-13.051776	-91.362432	-13.051776	7	536	621	0.863123993558776
LOC117244162	-10.038214755	-20.07642951	-7.02465351	2	307	1311	0.234172387490465
LOC117244164	-13.051776	-130.51776	-13.051776	10	434	477	0.909853249475891
LOC117244165	-9.284849308	-92.84849308	5.55175926	10	46	477	0.0964360587002096
LOC117244166	-13.051776	-39.155328	-13.051776	3	803	1069	0.751169317118803
LOC117244169	-11.5464482575	-230.92896515	-0.4619595	20	106	183	0.579234972677596
LOC117244170	-13.051776	-13.051776	-13.051776	1	968	1564	0.618925831202046
LOC117244171	-11.330872832439	-464.56578613	0	41	28	37	0.756756756756757
LOC117244172	-13.051776	-26.103552	-13.051776	2	927	1311	0.707093821510298
LOC117244173	-11.7955686795652	-271.29807963	-4.00564152	23	107	128	0.8359375
LOC117244174	-13.051776	-13.051776	-13.051776	1	969	1564	0.619565217391304
LOC117244176	-11.846351502	-59.23175751	-7.02465351	5	439	817	0.537331701346389
LOC117244178	-10.45431303	-31.36293909	-5.25938709	3	266	1069	0.248830682881197
LOC117244179	-13.051776	-39.155328	-13.051776	3	804	1069	0.752104770813845
LOC117244180	-13.051776	-52.207104	-13.051776	4	730	933	0.782422293676313
LOC117244183	-9.51847404	-85.66626636	3.67468467	9	58	439	0.132118451025057
LOC117244184	-10.889930872	-163.34896308	-2.23599939	15	142	254	0.559055118110236
LOC117244185	-10.2034649257143	-71.42425448	6.88640152	7	42	621	0.0676328502415459
LOC117244186	-10.7160762611765	-182.17329644	4.04570588	17	55	218	0.252293577981651
LOC117244187	-11.5162747333333	-103.6464726	-5.25938709	9	229	439	0.521640091116173
LOC117244188	-13.051776	-13.051776	-13.051776	1	970	1564	0.620204603580563
LOC117244190	-12.07772738625	-96.62181909	-5.25938709	8	269	534	0.50374531835206
LOC117244191	-13.051776	-13.051776	-13.051776	1	971	1564	0.620843989769821
LOC117244194	-13.051776	-65.25888	-13.051776	5	680	817	0.832313341493268
LOC117244195	-13.051776	-26.103552	-13.051776	2	928	1311	0.707856598016781
LOC117244197	-11.92100919	-95.36807352	-4.00564152	8	234	534	0.438202247191011
LOC117244198	-13.051776	-130.51776	-13.051776	10	435	477	0.911949685534591
LOC117244208	-6.323998098	-31.61999049	4.70813963	5	62	817	0.0758873929008568
LOC117244210	-7.509937342	-37.54968671	2.06760079	5	98	817	0.119951040391677
LOC117244211	-11.3850944146154	-148.00622739	2.58796212	13	88	316	0.278481012658228
LOC117244214	-11.493298218	-57.46649109	-5.25938709	5	328	817	0.401468788249694
LOC117244215	-13.051776	-13.051776	-13.051776	1	972	1564	0.621483375959079
LOC117244217	-9.11683398296296	-246.15451754	20.8278537	27	2	111	0.018018018018018
LOC117244218	-13.051776	-26.103552	-13.051776	2	929	1311	0.708619374523265
LOC117244219	-13.051776	-208.828416	-13.051776	16	217	223	0.973094170403587
LOC117244220	-9.73977868681818	-214.27513111	5.2872266	22	37	160	0.23125
LOC117244221	-9.855548411	-98.55548411	2.06760079	10	95	477	0.19916142557652
LOC117244222	-9.60489656142857	-67.23427593	-0.97786491	7	171	621	0.27536231884058
LOC117244223	-11.9541477190909	-131.49562491	-0.97786491	11	155	408	0.379901960784314
LOC117244224	-13.051776	-13.051776	-13.051776	1	973	1564	0.622122762148338
LOC117244225	-10.81250205	-129.7500246	0	12	120	320	0.375
LOC117244226	-11.01380720125	-176.22091522	10.5095903	16	15	223	0.0672645739910314
LOC117244227	-12.5881511930769	-163.64596551	-7.02465351	13	265	316	0.838607594936709
LOC117244228	-11.6529075	-104.8761675	-0.4619595	9	124	439	0.28246013667426
LOC117244230	-13.051776	-13.051776	-13.051776	1	974	1564	0.622762148337596
LOC117244232	-13.051776	-13.051776	-13.051776	1	975	1564	0.623401534526854
LOC117244234	-13.051776	-39.155328	-13.051776	3	805	1069	0.753040224508887
LOC117244235	-11.0775600857143	-77.5429206	-5.25938709	7	321	621	0.516908212560386
LOC117244236	-13.051776	-39.155328	-13.051776	3	806	1069	0.753975678203929
LOC117244239	-13.051776	-182.724864	-13.051776	14	276	291	0.948453608247423
LOC117244243	-13.051776	-13.051776	-13.051776	1	976	1564	0.624040920716113
LOC117244244	-11.90015005	-142.8018006	-5.25938709	12	224	320	0.7
LOC117244245	-13.051776	-26.103552	-13.051776	2	930	1311	0.709382151029748
LOC117244246	-3.39452675	-10.18358025	2.06760079	3	87	1069	0.0813844714686623
LOC117244250	-10.5646468546667	-158.46970282	4.38886118	15	56	254	0.220472440944882
LOC117244251	-11.5206033545455	-126.7266369	-2.23599939	11	173	408	0.424019607843137
LOC117244252	-13.051776	-26.103552	-13.051776	2	931	1311	0.710144927536232
LOC117244253	-7.02465351	-7.02465351	-7.02465351	1	223	1564	0.142583120204604
LOC117244254	-5.212697528	-26.06348764	4.04570588	5	71	817	0.0869033047735618
LOC117244255	-10.6843776766667	-64.10626606	1.15261394	6	135	738	0.182926829268293
LOC117244256	-13.051776	-130.51776	-13.051776	10	436	477	0.914046121593291
LOC117244257	-13.051776	-65.25888	-13.051776	5	681	817	0.833537331701346
LOC117244258	-13.051776	-39.155328	-13.051776	3	807	1069	0.754911131898971
LOC117244259	-10.1747290566667	-91.57256151	-0.97786491	9	135	439	0.30751708428246
LOC117244260	-13.051776	-13.051776	-13.051776	1	977	1564	0.624680306905371
LOC117244263	-13.051776	-65.25888	-13.051776	5	682	817	0.834761321909425
LOC117244271	-13.051776	-39.155328	-13.051776	3	808	1069	0.755846585594013
LOC117244272	-10.5793296283333	-63.47597777	1.78290223	6	119	738	0.161246612466125
LOC117244276	-13.051776	-91.362432	-13.051776	7	537	621	0.864734299516908
LOC117244277	-12.1651138252941	-206.80693503	-4.00564152	17	140	218	0.642201834862385
LOC117244278	-13.051776	-130.51776	-13.051776	10	437	477	0.916142557651992
LOC117244279	-10.9325362528571	-76.52775377	1.78290223	7	111	621	0.178743961352657
LOC117244280	-11.753044515	-70.51826709	-5.25938709	6	340	738	0.46070460704607
LOC117244281	-11.4872184788608	-907.49025983	13.40029868	79	2	13	0.153846153846154
LOC117244282	-11.54408692	-69.26452152	-4.00564152	6	291	738	0.394308943089431
LOC117244285	-10.7686044213793	-312.28952822	6.03976414	29	25	84	0.297619047619048
LOC117244286	-13.051776	-39.155328	-13.051776	3	809	1069	0.756782039289055
LOC117244289	-13.051776	-26.103552	-13.051776	2	932	1311	0.710907704042716
LOC117244290	-11.0911244949315	-809.65208813	22.70218901	73	1	22	0.0454545454545455
LOC117244291	-11.9843744204348	-275.64061167	1.47886315	23	53	128	0.4140625
LOC117244292	-12.047255585	-72.28353351	-7.02465351	6	445	738	0.602981029810298
LOC117244293	-11.9290294893182	-524.87729753	18.267703	44	7	38	0.184210526315789
LOC117244294	-9.863807781	-197.27615562	6.58629979	20	31	183	0.169398907103825
LOC117244295	-13.051776	-52.207104	-13.051776	4	731	933	0.783494105037513
LOC117244296	-13.051776	-65.25888	-13.051776	5	683	817	0.835985312117503
LOC117244297	-13.051776	-65.25888	-13.051776	5	684	817	0.837209302325581
LOC117244299	-13.051776	-143.569536	-13.051776	11	368	408	0.901960784313726
LOC117244300	-11.1036787725	-44.41471509	-5.25938709	4	301	933	0.322615219721329
LOC117244301	-9.03369434	-27.10108302	-7.02465351	3	363	1069	0.339569691300281
LOC117244302	-13.051776	-13.051776	-13.051776	1	978	1564	0.625319693094629
LOC117244303	-12.1537698746667	-182.30654812	0.41831588	15	93	254	0.366141732283465
LOC117244304	-11.6124200116667	-139.34904014	4.22049586	12	62	320	0.19375
LOC117244305	-13.051776	-91.362432	-13.051776	7	538	621	0.86634460547504
LOC117244306	-6.037585775	-24.1503431	1.15261394	4	135	933	0.144694533762058
LOC117244307	-11.4286948179439	-1222.87034552	14.92648439	100	36	209	0.172248803827751
LOC117244308	-12.179744141	-243.59488282	4.38886118	20	48	183	0.262295081967213
LOC117244309	-4.00564152	-4.00564152	-4.00564152	1	122	1564	0.0780051150895141
LOC117244310	-10.6601052585714	-149.24147362	8.3773694	14	20	291	0.0687285223367698
LOC117244311	-8.4452722	-25.3358166	-5.25938709	3	267	1069	0.249766136576239
LOC117244312	-13.051776	-13.051776	-13.051776	1	979	1564	0.625959079283887
LOC117244313	-11.672160865	-186.75457384	-3.03217882	16	146	223	0.654708520179372
LOC117244314	-10.0224975275	-200.44995055	0.80059496	20	89	183	0.486338797814208
LOC117244315	-10.636993782	-53.18496891	-0.97786491	5	160	817	0.195838433292534
LOC117244316	-7.1608942625	-28.64357705	-0.97786491	4	175	933	0.187566988210075
LOC117244317	-12.4523614684615	-161.88069909	-5.25938709	13	227	316	0.718354430379747
LOC117244319	-13.051776	-39.155328	-13.051776	3	810	1069	0.757717492984097
LOC117244320	-13.051776	-91.362432	-13.051776	7	539	621	0.867954911433172
LOC117244321	-13.051776	-65.25888	-13.051776	5	685	817	0.83843329253366
LOC117244324	-13.051776	-104.414208	-13.051776	8	469	534	0.878277153558052
LOC117244326	-9.29955674857143	-65.09689724	5.42136985	7	55	621	0.0885668276972625
LOC117244327	-11.5822649871429	-162.15170982	7.52137818	14	26	291	0.0893470790378007
LOC117244328	-13.051776	-13.051776	-13.051776	1	980	1564	0.626598465473146
LOC117244330	-13.051776	-13.051776	-13.051776	1	981	1564	0.627237851662404
