gene	mean_BF	sum_BF	max_BF	n_snps	rank_BF	n	GeneScore
LOC117244982	-13.051776	-78.310656	-13.051776	6	556	738	0.753387533875339
LOC117244985	-13.051776	-39.155328	-13.051776	3	746	1069	0.697848456501403
LOC117244986	-13.051776	-65.25888	-13.051776	5	591	817	0.723378212974296
LOC117244988	-13.051776	-13.051776	-13.051776	1	965	1564	0.617007672634271
LOC117244989	-13.051776	-52.207104	-13.051776	4	668	933	0.715969989281886
LOC117244990	-11.92100919	-95.36807352	-4.00564152	8	116	534	0.217228464419476
LOC117244993	-12.5495157925	-150.59418951	-7.02465351	12	155	320	0.484375
LOC117244994	-10.0332982275	-40.13319291	-0.97786491	4	80	933	0.0857449088960343
LOC117244996	-11.964128	-143.569536	0	12	58	320	0.18125
LOC117244997	-13.051776	-13.051776	-13.051776	1	966	1564	0.617647058823529
LOC117244998	-13.051776	-169.673088	-13.051776	13	260	316	0.822784810126582
LOC117244999	-13.051776	-13.051776	-13.051776	1	967	1564	0.618286445012788
LOC117245000	-13.051776	-52.207104	-13.051776	4	669	933	0.717041800643087
LOC117245001	-13.051776	-91.362432	-13.051776	7	480	621	0.772946859903382
LOC117245003	-13.051776	-65.25888	-13.051776	5	592	817	0.724602203182375
LOC117245004	-12.29838568875	-98.38708551	-7.02465351	8	190	534	0.355805243445693
LOC117245005	-13.051776	-65.25888	-13.051776	5	593	817	0.725826193390453
LOC117245007	-13.051776	-78.310656	-13.051776	6	557	738	0.754742547425474
LOC117245008	-13.051776	-52.207104	-13.051776	4	670	933	0.718113612004287
LOC117245010	-13.051776	-26.103552	-13.051776	2	898	1311	0.684973302822273
LOC117245011	-13.051776	-365.449728	-13.051776	28	108	113	0.955752212389381
LOC117245012	-13.051776	-39.155328	-13.051776	3	747	1069	0.698783910196445
LOC117245013	-13.051776	-13.051776	-13.051776	1	968	1564	0.618925831202046
LOC117245014	-13.051776	-39.155328	-13.051776	3	748	1069	0.699719363891487
LOC117245015	-12.1907585014286	-85.33530951	-7.02465351	7	216	621	0.347826086956522
LOC117245016	-13.051776	-52.207104	-13.051776	4	671	933	0.719185423365488
LOC117245017	-13.051776	-39.155328	-13.051776	3	749	1069	0.700654817586529
LOC117245018	-13.051776	-91.362432	-13.051776	7	481	621	0.774557165861514
LOC117245029	-13.051776	-52.207104	-13.051776	4	672	933	0.720257234726688
LOC117245030	-13.051776	-52.207104	-13.051776	4	673	933	0.721329046087889
LOC117245032	-13.051776	-39.155328	-13.051776	3	750	1069	0.701590271281572
LOC117245033	-13.051776	-26.103552	-13.051776	2	899	1311	0.685736079328757
LOC117245034	-13.051776	-91.362432	-13.051776	7	482	621	0.776167471819646
LOC117245036	-13.051776	-13.051776	-13.051776	1	969	1564	0.619565217391304
LOC117245037	-13.051776	-13.051776	-13.051776	1	970	1564	0.620204603580563
LOC117245039	-13.051776	-26.103552	-13.051776	2	900	1311	0.68649885583524
LOC117245043	-13.051776	-13.051776	-13.051776	1	971	1564	0.620843989769821
LOC117245044	-13.051776	-52.207104	-13.051776	4	674	933	0.722400857449089
LOC117245048	-13.051776	-104.414208	-13.051776	8	391	534	0.732209737827715
LOC117245049	-13.051776	-78.310656	-13.051776	6	558	738	0.75609756097561
LOC117245052	-13.051776	-26.103552	-13.051776	2	901	1311	0.687261632341724
LOC117245053	-13.051776	-39.155328	-13.051776	3	751	1069	0.702525724976614
LOC117245054	-11.15765111	-122.73416221	-2.23599939	11	93	408	0.227941176470588
LOC117245055	-13.051776	-26.103552	-13.051776	2	902	1311	0.688024408848207
LOC117245056	-13.051776	-65.25888	-13.051776	5	594	817	0.727050183598531
LOC117245057	-13.051776	-78.310656	-13.051776	6	559	738	0.757452574525745
LOC117245058	-10.357757624	-51.78878812	0.41831588	5	63	817	0.0771113831089351
LOC117245059	-13.051776	-78.310656	-13.051776	6	560	738	0.758807588075881
LOC117245062	-13.051776	-130.51776	-13.051776	10	386	477	0.809224318658281
LOC117245063	-13.051776	-195.77664	-13.051776	15	213	254	0.838582677165354
LOC117245066	-13.051776	-13.051776	-13.051776	1	972	1564	0.621483375959079
LOC117245068	-11.5449953775	-46.17998151	-7.02465351	4	209	933	0.22400857449089
LOC117245069	-13.051776	-65.25888	-13.051776	5	595	817	0.72827417380661
LOC117245070	-12.618865505	-227.13957909	-5.25938709	18	112	205	0.546341463414634
LOC117245071	-9.3431064425	-37.37242577	1.78290223	4	51	933	0.0546623794212219
LOC117245073	-12.5038557736364	-137.54241351	-7.02465351	11	182	408	0.446078431372549
LOC117245074	-13.051776	-91.362432	-13.051776	7	483	621	0.777777777777778
LOC117245077	-11.9048810370588	-202.38297763	0.41831588	17	35	218	0.160550458715596
LOC117245078	-11.54408692	-69.26452152	-4.00564152	6	146	738	0.197831978319783
LOC117245079	-13.051776	-52.207104	-13.051776	4	675	933	0.723472668810289
LOC117245080	-13.051776	-52.207104	-13.051776	4	676	933	0.72454448017149
LOC117245081	-12.147162552	-121.47162552	-4.00564152	10	131	477	0.274633123689727
LOC117245082	-13.051776	-26.103552	-13.051776	2	903	1311	0.688787185354691
LOC117245083	-13.051776	-156.621312	-13.051776	12	252	320	0.7875
LOC117245084	-13.051776	-104.414208	-13.051776	8	392	534	0.734082397003745
LOC117245094	-13.051776	-65.25888	-13.051776	5	596	817	0.729498164014688
LOC117245096	-11.047856564	-55.23928282	-3.03217882	5	126	817	0.15422276621787
LOC117245097	-10.45431303	-31.36293909	-5.25938709	3	112	1069	0.104770813844715
LOC117245099	-12.61231876	-416.20651908	-1.56216014	33	39	84	0.464285714285714
LOC117245100	-11.3818431366667	-68.29105882	-3.03217882	6	130	738	0.176151761517615
LOC117245101	-13.051776	-26.103552	-13.051776	2	904	1311	0.689549961861175
LOC117245103	-11.1036787725	-44.41471509	-5.25938709	4	167	933	0.178992497320472
LOC117245108	-13.051776	-26.103552	-13.051776	2	905	1311	0.690312738367658
LOC117245109	-13.051776	-26.103552	-13.051776	2	906	1311	0.691075514874142
LOC117245110	-13.051776	-39.155328	-13.051776	3	752	1069	0.703461178671656
LOC117245111	-13.051776	-39.155328	-13.051776	3	753	1069	0.704396632366698
LOC117245112	-13.051776	-39.155328	-13.051776	3	754	1069	0.70533208606174
LOC117245114	-13.051776	-65.25888	-13.051776	5	597	817	0.730722154222766
LOC117245115	-13.051776	-39.155328	-13.051776	3	755	1069	0.706267539756782
LOC117245116	-13.051776	-13.051776	-13.051776	1	973	1564	0.622122762148338
LOC117245117	-13.051776	-13.051776	-13.051776	1	974	1564	0.622762148337596
LOC117245118	-11.5449953775	-46.17998151	-7.02465351	4	210	933	0.22508038585209
LOC117245119	-13.051776	-13.051776	-13.051776	1	975	1564	0.623401534526854
LOC117245120	-13.051776	-13.051776	-13.051776	1	976	1564	0.624040920716113
LOC117245122	-13.051776	-91.362432	-13.051776	7	484	621	0.77938808373591
LOC117245123	-13.051776	-39.155328	-13.051776	3	756	1069	0.707202993451824
LOC117245124	-13.051776	-65.25888	-13.051776	5	598	817	0.731946144430845
LOC117245126	-13.051776	-26.103552	-13.051776	2	907	1311	0.691838291380625
LOC117245127	-11.123575523	-111.23575523	-1.56216014	10	99	477	0.207547169811321
LOC117245129	-13.051776	-26.103552	-13.051776	2	908	1311	0.692601067887109
LOC117245130	-13.051776	-13.051776	-13.051776	1	977	1564	0.624680306905371
LOC117245132	-13.051776	-39.155328	-13.051776	3	757	1069	0.708138447146866
LOC117245133	-13.051776	-26.103552	-13.051776	2	909	1311	0.693363844393593
LOC117245136	-13.051776	-13.051776	-13.051776	1	978	1564	0.625319693094629
LOC117245137	-13.051776	-65.25888	-13.051776	5	599	817	0.733170134638923
LOC117245142	-11.03965876	-121.43624636	3.05439115	11	35	408	0.0857843137254902
LOC117245143	-13.051776	-26.103552	-13.051776	2	910	1311	0.694126620900076
LOC117245144	-13.051776	-234.931968	-13.051776	18	180	205	0.878048780487805
LOC117245145	-13.051776	-26.103552	-13.051776	2	911	1311	0.69488939740656
LOC117245146	-13.051776	-13.051776	-13.051776	1	979	1564	0.625959079283887
LOC117245147	-12.4024102575	-148.82892309	-5.25938709	12	118	320	0.36875
LOC117245148	-13.051776	-13.051776	-13.051776	1	980	1564	0.626598465473146
LOC117245150	-13.051776	-130.51776	-13.051776	10	387	477	0.811320754716981
LOC117245151	-13.051776	-65.25888	-13.051776	5	600	817	0.734394124847001
LOC117245154	-13.051776	-26.103552	-13.051776	2	912	1311	0.695652173913043
LOC117245155	-13.051776	-522.07104	-13.051776	40	64	66	0.96969696969697
LOC117245156	-12.4921374195714	-874.44961937	1.47886315	70	10	21	0.476190476190476
LOC117245158	-13.051776	-13.051776	-13.051776	1	981	1564	0.627237851662404
LOC117245159	-11.04273517	-33.12820551	-7.02465351	3	169	1069	0.158091674462114
LOC117245160	-13.051776	-117.465984	-13.051776	9	352	439	0.801822323462415
LOC117245166	-13.051776	-26.103552	-13.051776	2	913	1311	0.696414950419527
LOC117245167	-13.051776	-104.414208	-13.051776	8	393	534	0.735955056179775
LOC117245169	-10.636993782	-53.18496891	-0.97786491	5	81	817	0.0991432068543452
LOC117245173	-13.051776	-26.103552	-13.051776	2	914	1311	0.697177726926011
LOC117245177	-13.051776	-13.051776	-13.051776	1	982	1564	0.627877237851662
LOC117245183	-13.051776	-13.051776	-13.051776	1	983	1564	0.628516624040921
LOC117245184	-13.051776	-52.207104	-13.051776	4	677	933	0.72561629153269
LOC117245185	-13.051776	-65.25888	-13.051776	5	601	817	0.73561811505508
LOC117245186	-13.051776	-26.103552	-13.051776	2	915	1311	0.697940503432494
LOC117245188	-9.08203253	-36.32813012	2.82719788	4	41	933	0.0439442658092176
LOC117245189	-13.051776	-26.103552	-13.051776	2	916	1311	0.698703279938978
LOC117245191	-13.051776	-26.103552	-13.051776	2	917	1311	0.699466056445461
LOC117245192	-13.051776	-39.155328	-13.051776	3	758	1069	0.709073900841908
LOC117245193	-13.051776	-52.207104	-13.051776	4	678	933	0.726688102893891
LOC117245195	-13.051776	-39.155328	-13.051776	3	759	1069	0.71000935453695
LOC117245197	-13.051776	-52.207104	-13.051776	4	679	933	0.727759914255091
LOC117245198	-13.051776	-39.155328	-13.051776	3	760	1069	0.710944808231992
LOC117245200	-10.8257570177778	-97.43181316	6.98239484	9	24	439	0.0546697038724374
LOC117245203	-13.051776	-13.051776	-13.051776	1	984	1564	0.629156010230179
LOC117245205	-13.051776	-417.656832	-13.051776	32	94	97	0.969072164948454
LOC117245207	-13.051776	-26.103552	-13.051776	2	918	1311	0.700228832951945
LOC117245208	-13.051776	-13.051776	-13.051776	1	985	1564	0.629795396419437
LOC117245209	-13.051776	-26.103552	-13.051776	2	919	1311	0.700991609458429
LOC117245210	-12.181671652069	-353.26847791	4.38886118	29	18	84	0.214285714285714
LOC117245211	-13.051776	-13.051776	-13.051776	1	986	1564	0.630434782608696
LOC117245212	-13.051776	-78.310656	-13.051776	6	561	738	0.760162601626016
LOC117245220	-13.051776	-52.207104	-13.051776	4	680	933	0.728831725616292
LOC117245222	-13.051776	-26.103552	-13.051776	2	920	1311	0.701754385964912
LOC117245223	-13.051776	-104.414208	-13.051776	8	394	534	0.737827715355805
LOC117245225	-13.051776	-26.103552	-13.051776	2	921	1311	0.702517162471396
LOC117245226	-13.051776	-78.310656	-13.051776	6	562	738	0.761517615176152
LOC117245227	-8.04197741	-16.08395482	-3.03217882	2	81	1311	0.0617848970251716
LOC117245229	-5.634436885	-11.26887377	1.78290223	2	30	1311	0.022883295194508
LOC117245231	-13.051776	-26.103552	-13.051776	2	922	1311	0.703279938977879
LOC117245232	-13.051776	-130.51776	-13.051776	10	388	477	0.813417190775681
LOC117245233	-13.051776	-26.103552	-13.051776	2	923	1311	0.704042715484363
LOC117245240	-13.051776	-13.051776	-13.051776	1	987	1564	0.631074168797954
LOC117245247	-13.051776	-13.051776	-13.051776	1	988	1564	0.631713554987212
LOC117245248	-13.051776	-13.051776	-13.051776	1	989	1564	0.632352941176471
LOC117245249	-13.051776	-39.155328	-13.051776	3	761	1069	0.711880261927035
LOC117245252	-13.051776	-13.051776	-13.051776	1	990	1564	0.632992327365729
LOC117245253	-13.051776	-234.931968	-13.051776	18	181	205	0.882926829268293
LOC117245257	-13.051776	-26.103552	-13.051776	2	924	1311	0.704805491990847
LOC117245258	-12.29838568875	-98.38708551	-7.02465351	8	191	534	0.357677902621723
LOC117245260	-13.051776	-52.207104	-13.051776	4	681	933	0.729903536977492
LOC117245261	-13.051776	-13.051776	-13.051776	1	991	1564	0.633631713554987
LOC117245263	-13.051776	-39.155328	-13.051776	3	762	1069	0.712815715622077
LOC117245266	-13.051776	-26.103552	-13.051776	2	925	1311	0.70556826849733
LOC117245267	-13.051776	-52.207104	-13.051776	4	682	933	0.730975348338692
LOC117245268	-13.051776	-13.051776	-13.051776	1	992	1564	0.634271099744246
LOC117245269	-11.964128	-143.569536	0	12	59	320	0.184375
LOC117245271	-13.051776	-26.103552	-13.051776	2	926	1311	0.706331045003814
LOC117245272	-13.051776	-52.207104	-13.051776	4	683	933	0.732047159699893
LOC117245273	-13.051776	-13.051776	-13.051776	1	993	1564	0.634910485933504
LOC117245274	-13.051776	-26.103552	-13.051776	2	927	1311	0.707093821510298
LOC117245285	-13.051776	-117.465984	-13.051776	9	353	439	0.804100227790433
LOC117245286	-13.051776	-26.103552	-13.051776	2	928	1311	0.707856598016781
LOC117245292	-13.051776	-65.25888	-13.051776	5	602	817	0.736842105263158
LOC117245293	-13.051776	-13.051776	-13.051776	1	994	1564	0.635549872122762
LOC117245294	-13.051776	-143.569536	-13.051776	11	320	408	0.784313725490196
LOC117245295	-13.051776	-52.207104	-13.051776	4	684	933	0.733118971061093
LOC117245296	-13.051776	-39.155328	-13.051776	3	763	1069	0.713751169317119
LOC117245300	-12.7778158868182	-281.11194951	-7.02465351	22	116	160	0.725
LOC117245301	-13.051776	-117.465984	-13.051776	9	354	439	0.806378132118451
LOC117245304	-11.9434175351852	-322.47227345	3.05439115	27	17	111	0.153153153153153
LOC117245306	-13.051776	-13.051776	-13.051776	1	995	1564	0.63618925831202
LOC117245307	-13.051776	-13.051776	-13.051776	1	996	1564	0.636828644501279
LOC117245309	3.05439115	3.05439115	3.05439115	1	16	1564	0.010230179028133
LOC117245310	-13.051776	-78.310656	-13.051776	6	563	738	0.762872628726287
LOC117245325	-13.051776	-52.207104	-13.051776	4	685	933	0.734190782422294
LOC117245330	-13.051776	-78.310656	-13.051776	6	564	738	0.764227642276423
LOC117245334	-13.051776	-13.051776	-13.051776	1	997	1564	0.637468030690537
LOC117245337	-13.051776	-26.103552	-13.051776	2	929	1311	0.708619374523265
LOC117245338	-13.051776	-26.103552	-13.051776	2	930	1311	0.709382151029748
LOC117245339	-13.051776	-91.362432	-13.051776	7	485	621	0.780998389694042
LOC117245340	-13.051776	-39.155328	-13.051776	3	764	1069	0.714686623012161
LOC117245346	-13.051776	-13.051776	-13.051776	1	998	1564	0.638107416879795
LOC117245353	-13.051776	-13.051776	-13.051776	1	999	1564	0.638746803069054
LOC117245360	-10.45431303	-31.36293909	-5.25938709	3	113	1069	0.105706267539757
LOC117245367	-13.051776	-13.051776	-13.051776	1	1000	1564	0.639386189258312
LOC117245368	-10.79024238	-43.16096952	-4.00564152	4	136	933	0.145766345123258
LOC117245370	-12.6212672507143	-176.69774151	-7.02465351	14	149	291	0.512027491408935
LOC117245371	-11.753044515	-70.51826709	-5.25938709	6	167	738	0.226287262872629
LOC117245374	-13.051776	-104.414208	-13.051776	8	395	534	0.739700374531835
LOC117245375	-13.051776	-39.155328	-13.051776	3	765	1069	0.715622076707203
LOC117245376	-13.051776	-182.724864	-13.051776	14	226	291	0.776632302405498
LOC117245378	-11.5749795943333	-347.24938783	2.33530598	30	16	76	0.210526315789474
LOC117245381	-9.0252342125	-36.10093685	3.05439115	4	39	933	0.0418006430868167
LOC117245383	-11.5449953775	-46.17998151	-7.02465351	4	211	933	0.22615219721329
LOC117245385	-13.051776	-26.103552	-13.051776	2	931	1311	0.710144927536232
LOC117245386	-13.051776	-13.051776	-13.051776	1	1001	1564	0.64002557544757
LOC117245389	-13.051776	-78.310656	-13.051776	6	565	738	0.765582655826558
LOC117245392	-13.051776	-13.051776	-13.051776	1	1002	1564	0.640664961636829
LOC117245393	-13.051776	-13.051776	-13.051776	1	1003	1564	0.641304347826087
LOC117245397	-11.5449953775	-46.17998151	-7.02465351	4	212	933	0.227224008574491
LOC117245399	-13.051776	-13.051776	-13.051776	1	1004	1564	0.641943734015345
LOC117245401	-13.051776	-13.051776	-13.051776	1	1005	1564	0.642583120204604
LOC117245411	-13.051776	-13.051776	-13.051776	1	1006	1564	0.643222506393862
LOC117245413	-10.03639784	-30.10919352	-4.00564152	3	90	1069	0.0841908325537886
LOC117245414	-13.051776	-52.207104	-13.051776	4	686	933	0.735262593783494
LOC117245418	-13.051776	-13.051776	-13.051776	1	1007	1564	0.64386189258312
LOC117245419	-10.3478318475	-41.39132739	-2.23599939	4	99	933	0.106109324758842
LOC117245422	-13.051776	-13.051776	-13.051776	1	1008	1564	0.644501278772379
LOC117245425	-13.051776	-13.051776	-13.051776	1	1009	1564	0.645140664961637
LOC117245426	-13.051776	-13.051776	-13.051776	1	1010	1564	0.645780051150895
LOC117245427	-13.051776	-169.673088	-13.051776	13	261	316	0.825949367088608
LOC117245428	-13.051776	-13.051776	-13.051776	1	1011	1564	0.646419437340154
LOC117245429	-13.051776	-39.155328	-13.051776	3	766	1069	0.716557530402245
LOC117245430	-11.7993263525	-94.39461082	-3.03217882	8	96	534	0.179775280898876
LOC117245431	-13.051776	-39.155328	-13.051776	3	767	1069	0.717492984097287
LOC117245432	-11.1368400233333	-66.82104014	-1.56216014	6	104	738	0.140921409214092
LOC117245433	-13.051776	-91.362432	-13.051776	7	486	621	0.782608695652174
LOC117245435	-13.051776	-352.397952	-13.051776	27	99	111	0.891891891891892
LOC117245436	-13.051776	-26.103552	-13.051776	2	932	1311	0.710907704042716
LOC117245437	-13.051776	-13.051776	-13.051776	1	1012	1564	0.647058823529412
LOC117245438	-12.850871917	-385.52615751	-7.02465351	30	55	76	0.723684210526316
LOC117245439	-13.051776	-13.051776	-13.051776	1	1013	1564	0.64769820971867
LOC117245442	-13.051776	-52.207104	-13.051776	4	687	933	0.736334405144695
LOC117245443	-13.051776	-52.207104	-13.051776	4	688	933	0.737406216505895
LOC117245445	-13.051776	-13.051776	-13.051776	1	1014	1564	0.648337595907928
LOC117245446	-13.051776	-52.207104	-13.051776	4	689	933	0.738478027867095
LOC117245447	-13.051776	-65.25888	-13.051776	5	603	817	0.738066095471236
LOC117245448	-13.051776	-39.155328	-13.051776	3	768	1069	0.718428437792329
LOC117245449	-13.051776	-39.155328	-13.051776	3	769	1069	0.719363891487371
LOC117245450	-13.051776	-143.569536	-13.051776	11	321	408	0.786764705882353
LOC117245451	-13.051776	-78.310656	-13.051776	6	566	738	0.766937669376694
LOC117245453	-13.051776	-78.310656	-13.051776	6	567	738	0.768292682926829
LOC117245454	-13.051776	-117.465984	-13.051776	9	355	439	0.808656036446469
LOC117245458	-9.71191027333333	-29.13573082	-3.03217882	3	80	1069	0.0748362956033676
LOC117245459	-13.051776	-65.25888	-13.051776	5	604	817	0.739290085679315
LOC117245460	-13.051776	-39.155328	-13.051776	3	770	1069	0.720299345182413
LOC117245461	-13.051776	-52.207104	-13.051776	4	690	933	0.739549839228296
LOC117245462	-13.051776	-52.207104	-13.051776	4	691	933	0.740621650589496
LOC117245464	-13.051776	-52.207104	-13.051776	4	692	933	0.741693461950697
LOC117245466	-12.1907585014286	-85.33530951	-7.02465351	7	217	621	0.349436392914654
LOC117245467	-12.29838568875	-98.38708551	-7.02465351	8	192	534	0.359550561797753
LOC117245468	-13.051776	-13.051776	-13.051776	1	1015	1564	0.648976982097187
LOC117245481	-13.051776	-52.207104	-13.051776	4	693	933	0.742765273311897
LOC117245483	-13.051776	-13.051776	-13.051776	1	1016	1564	0.649616368286445
LOC117245485	-13.051776	-13.051776	-13.051776	1	1017	1564	0.650255754475703
LOC117245486	-3.74769324	-7.49538648	-2.23599939	2	69	1311	0.0526315789473684
LOC117245489	-13.051776	-104.414208	-13.051776	8	396	534	0.741573033707865
LOC117245491	-13.051776	-78.310656	-13.051776	6	568	738	0.769647696476965
LOC117245492	-13.051776	-13.051776	-13.051776	1	1018	1564	0.650895140664962
LOC117245493	-13.051776	-78.310656	-13.051776	6	569	738	0.7710027100271
LOC117245494	-13.051776	-13.051776	-13.051776	1	1019	1564	0.65153452685422
LOC117245495	-11.1036787725	-88.82943018	-5.25938709	8	148	534	0.277153558052434
LOC117245497	-12.3820957233333	-111.43886151	-7.02465351	9	177	439	0.403189066059225
LOC117245498	-13.051776	-352.397952	-13.051776	27	100	111	0.900900900900901
LOC117245500	-13.051776	-78.310656	-13.051776	6	570	738	0.772357723577236
LOC117245502	-13.051776	-13.051776	-13.051776	1	1020	1564	0.652173913043478
LOC117245503	-13.051776	-26.103552	-13.051776	2	933	1311	0.711670480549199
LOC117245504	-13.051776	-117.465984	-13.051776	9	356	439	0.810933940774487
LOC117245509	-12.0466499466667	-108.41984952	-4.00564152	9	114	439	0.259681093394077
LOC117245510	-13.051776	-39.155328	-13.051776	3	771	1069	0.721234798877456
LOC117245516	-13.051776	-13.051776	-13.051776	1	1021	1564	0.652813299232737
LOC117245517	-13.051776	-26.103552	-13.051776	2	934	1311	0.712433257055683
LOC117245520	-7.02465351	-7.02465351	-7.02465351	1	97	1564	0.0620204603580563
LOC117245522	-13.051776	-26.103552	-13.051776	2	935	1311	0.713196033562166
LOC117245523	-13.051776	-39.155328	-13.051776	3	772	1069	0.722170252572498
LOC117245524	-13.051776	-13.051776	-13.051776	1	1022	1564	0.653452685421995
LOC117245525	-13.051776	-26.103552	-13.051776	2	936	1311	0.71395881006865
LOC117245529	-9.44651713	-28.33955139	-2.23599939	3	67	1069	0.0626753975678204
LOC117245531	-8.840103618	-44.20051809	8.00658591	5	17	817	0.0208078335373317
LOC117245533	-6.4460973825	-25.78438953	13.37093847	4	8	933	0.00857449088960343
LOC117245534	-13.051776	-26.103552	-13.051776	2	937	1311	0.714721586575134
LOC117245539	-13.051776	-13.051776	-13.051776	1	1023	1564	0.654092071611253
LOC117245540	-13.051776	-13.051776	-13.051776	1	1024	1564	0.654731457800512
LOC117245541	-13.051776	-26.103552	-13.051776	2	938	1311	0.715484363081617
LOC117245542	-13.051776	-13.051776	-13.051776	1	1025	1564	0.65537084398977
LOC117245543	-13.051776	-26.103552	-13.051776	2	939	1311	0.716247139588101
LOC117245552	-13.051776	-39.155328	-13.051776	3	773	1069	0.72310570626754
LOC117245553	-13.051776	-13.051776	-13.051776	1	1026	1564	0.656010230179028
LOC117245562	-13.051776	-26.103552	-13.051776	2	940	1311	0.717009916094584
LOC117245563	-13.051776	-26.103552	-13.051776	2	941	1311	0.717772692601068
LOC117245565	-13.051776	-65.25888	-13.051776	5	605	817	0.740514075887393
LOC117245566	-13.051776	-13.051776	-13.051776	1	1027	1564	0.656649616368286
LOC117245570	-9.904321875	-39.6172875	-0.4619595	4	71	933	0.0760986066452304
LOC117245573	-10.888620678	-54.44310339	-2.23599939	5	104	817	0.127294981640147
LOC117245578	-10.2668136922222	-92.40132323	4.22049586	9	35	439	0.0797266514806378
LOC117245579	-13.051776	-39.155328	-13.051776	3	774	1069	0.724041159962582
LOC117245580	-13.051776	-26.103552	-13.051776	2	942	1311	0.718535469107552
LOC117245582	-7.02465351	-7.02465351	-7.02465351	1	98	1564	0.0626598465473146
LOC117245583	-13.051776	-26.103552	-13.051776	2	943	1311	0.719298245614035
LOC117245584	-12.5934001817647	-214.08780309	-5.25938709	17	89	218	0.408256880733945
LOC117245588	-11.5449953775	-46.17998151	-7.02465351	4	213	933	0.228295819935691
LOC117245592	-9.33127132333333	-55.98762794	1.47886315	6	54	738	0.0731707317073171
LOC117245595	-9.14184147	-36.56736588	2.58796212	4	44	933	0.0471596998928189
LOC117245596	-11.2725677980952	-236.72392376	-1.56216014	21	60	160	0.375
LOC117245597	-11.242549104	-56.21274552	-4.00564152	5	145	817	0.177478580171359
LOC117245600	-13.051776	-13.051776	-13.051776	1	1028	1564	0.657289002557545
LOC117245605	-13.051776	-13.051776	-13.051776	1	1029	1564	0.657928388746803
LOC117245609	-13.051776	-182.724864	-13.051776	14	227	291	0.780068728522337
LOC117245610	-13.051776	-13.051776	-13.051776	1	1030	1564	0.658567774936061
LOC117245611	-7.643887695	-15.28777539	-2.23599939	2	70	1311	0.053394355453852
LOC117245612	-13.051776	-13.051776	-13.051776	1	1031	1564	0.65920716112532
LOC117245613	-10.03639784	-30.10919352	-4.00564152	3	91	1069	0.0851262862488307
LOC117245618	-7.75878470666667	-23.27635412	2.82719788	3	28	1069	0.0261927034611787
LOC117245619	-13.051776	-78.310656	-13.051776	6	571	738	0.773712737127371
LOC117245620	-10.79024238	-43.16096952	-4.00564152	4	137	933	0.146838156484459
LOC117245621	-6.901270394	-34.50635197	9.90836312	5	8	817	0.00979192166462668
LOC117245622	-13.051776	-78.310656	-13.051776	6	572	738	0.775067750677507
LOC117245624	-12.5881511930769	-163.64596551	-7.02465351	13	155	316	0.490506329113924
LOC117245626	-13.051776	-52.207104	-13.051776	4	694	933	0.743837084673098
LOC117245627	-9.25066038	-111.00792456	8.72250286	12	15	320	0.046875
LOC117245632	-11.753044515	-70.51826709	-5.25938709	6	168	738	0.227642276422764
LOC117245633	-9.87415405666667	-59.24492434	-3.03217882	6	131	738	0.177506775067751
LOC117245635	-10.3478318475	-41.39132739	-2.23599939	4	100	933	0.107181136120043
LOC117245637	-13.051776	-39.155328	-13.051776	3	775	1069	0.724976613657624
LOC117245638	-10.038214755	-20.07642951	-7.02465351	2	161	1311	0.12280701754386
LOC117245640	-11.1536941613636	-490.7625431	0.41831588	44	19	38	0.5
LOC117245641	-8.085201	-32.340804	-0.97786491	4	81	933	0.0868167202572347
LOC117245642	-6.89262335	-41.3557401	5.80210632	6	26	738	0.035230352303523
LONP2	-11.8184915178261	-271.82530491	7.52137818	23	11	128	0.0859375
LONRF1	-13.051776	-182.724864	-13.051776	14	228	291	0.783505154639175
LONRF2	-12.3277346568	-308.19336642	-0.97786491	25	52	131	0.396946564885496
LONRF3	-13.051776	-91.362432	-13.051776	7	487	621	0.784219001610306
LOX	-8.722824026	-43.61412013	0.80059496	5	59	817	0.0722154222766218
LOXHD1	-10.3500637920833	-496.80306202	3.27071798	48	10	34	0.294117647058824
LOXL2	-13.051776	-143.569536	-13.051776	11	322	408	0.78921568627451
LOXL3	-13.051776	-52.207104	-13.051776	4	695	933	0.744908896034298
LPAR1	-11.38340152	-227.6680304	3.47719021	20	32	183	0.174863387978142
LPAR3	-12.0456167425	-144.54740091	-0.97786491	12	64	320	0.2
LPAR4	-13.051776	-143.569536	-13.051776	11	323	408	0.791666666666667
LPAR5	-13.051776	-39.155328	-13.051776	3	776	1069	0.725912067352666
LPCAT1	-12.9312335502	-646.56167751	-7.02465351	50	30	32	0.9375
LPCAT2	-12.8285492411111	-346.37082951	-7.02465351	27	74	111	0.666666666666667
LPCAT3	-13.051776	-104.414208	-13.051776	8	397	534	0.743445692883895
LPGAT1	-12.3665496786111	-445.19578843	0.80059496	36	27	62	0.435483870967742
LPIN1	-12.2213683583333	-439.9692609	0	36	32	62	0.516129032258065
LPIN2	-12.3052521209091	-406.07331999	-2.23599939	33	44	84	0.523809523809524
LPL	-2.2339612725	-8.93584509	16.39997151	4	6	933	0.00643086816720257
LPP	-12.4676684864286	-1570.92622929	5.80210632	100	93	209	0.444976076555024
LRAT	-13.051776	-13.051776	-13.051776	1	1032	1564	0.659846547314578
LRATD1	-13.051776	-91.362432	-13.051776	7	488	621	0.785829307568438
